,0
487,-0.0018027426366149417
488,0.001225744299999752
489,0.044820552023824074
490,-0.04899629106511814
491,0.01801073658293713
492,-0.007819668989690172
493,0.04478921544681762
494,-0.008478355441430604
495,-0.006200703680427588
496,0.008122626056598258
497,-0.001349728347131469
498,-0.008877339362710662
499,-0.005428364571592656
500,-0.014541750800001328
501,0.005038940852787622
502,0.013924433603535917
503,-0.02373391718791059
504,0.017171839691568287
505,0.04024310622076603
506,-0.007206388299169537
507,0.014579987615609387
508,-0.0014551776125005158
509,-0.017451503048821614
510,-0.0036031699367388087
511,0.002134863133726326
512,-0.012006207024564635
513,0.03585303969915947
514,-0.005511358605769857
515,-0.02108043097372648
516,0.034808855620931826
517,-0.012562341470676777
518,0.020971940883231552
519,-0.0020322265777756423
520,-0.015151431368858584
521,0.01584198767875178
522,-0.04389535879155504
523,0.0003555264608483665
524,0.013964456465967341
525,-0.01253983618363583
526,0.015936099881570163
527,0.07769968299675423
528,0.035141245993805734
529,-0.008628938158631319
530,-0.02767296178019579
531,0.0009722325610781162
532,0.07091313409269434
533,0.018442809341698254
534,0.010585609161168037
535,0.007887450972209307
536,-0.06488441928052553
537,-0.013313179463315384
538,-0.19102892238599745
539,-0.12946073257643054
540,0.0838325779734738
541,-0.036004408917341704
542,0.019320550452613904
543,-0.13022432502855058
544,-0.03892071147570607
545,0.06494414863346892
546,-0.0762857850385653
547,-0.06022213734545956
548,0.06458983795182675
549,0.01876069246653786
550,0.025569702449255372
551,0.02250078412441396
552,-0.17545482430183593
553,0.16791784065712612
554,-0.11151349561739766
555,-0.060151519271807306
556,-0.0214067448741703
557,0.037324744566540044
558,-0.07245444607674127
559,0.002676765605798772
560,0.039254676575585526
561,0.03008308679940936
562,0.05096985574512317
563,0.05125074384262213
564,0.04713236452922952
565,-0.04734285574973585
566,0.023756271164445848
567,0.019609620128512736
568,0.017436600672991
569,-0.039014863762358486
570,0.03220904463159966
571,-0.09854978204352265
572,0.07423451301309779
573,0.05672773267691828
574,-0.008611215716577806
575,-0.04444991705325897
576,0.021880762474807823
577,-0.019006270267657617
578,0.007859603013794321
579,-0.012334988172983376
580,0.0021035582156811025
581,-0.004197468459403176
582,0.03733508373387369
583,-0.019910500873114054
584,-0.016754717114210546
585,-0.050465162108863613
586,0.028344046755728873
587,0.028726924946838293
588,0.0580576504006859
589,0.23414290440719293
590,-0.0014985178390164939
591,-0.05210887408981465
592,0.0073573881297837335
593,0.020710928508562265
594,-0.011373879209419426
595,-0.012628955430837988
596,0.007163142381119538
597,0.00282033065388438
598,-0.03975084284648368
599,0.043912980149005326
600,-0.013360467708183298
601,-0.0041713932282874695
602,-0.013745215819102364
603,-0.0121954679942394
604,0.016351229487810738
605,-0.0018052022904480733
606,0.018634332400759127
607,-0.05169304941164453
608,-0.00039069681903541875
609,-0.04666116083183515
610,0.012510315969244012
611,-0.022691934314225726
612,-0.05913763294406925
613,-0.015019908348299141
614,0.005496650876556451
615,0.020607134086724686
616,0.009110096852277266
617,-0.00030901269432192374
618,-0.000697938403732002
619,0.022572647993037678
620,0.011843182525118815
621,0.03646338793296867
622,-0.0360048856241448
623,0.10989525964898626
624,-0.0061505568284120245
625,-0.06303442446222202
626,0.03507987862895083
627,0.0998706674809629
628,-0.05063428250544007
629,0.010886697598176481
630,-0.0019947308217161328
631,-0.002187109289738173
632,0.010099091126729094
633,-0.07964157769194251
634,-0.007318750223938901
635,0.07589696098267086
636,0.10238495093648733
637,-0.04882506180351222
638,0.012413044583300052
639,-0.01298397194414995
640,0.010974167605913479
641,0.009443876132807071
642,0.007621892909573838
643,-0.018729870214019978
644,0.027461667842279824
645,0.010966822637805539
646,0.011060431745097243
647,0.00026374404743513546
648,-0.009633684266901161
649,-0.016480733773760498
650,0.07009012654448137
651,-0.06623311110883667
652,-0.16971949221364593
653,0.1263128942589913
654,-0.060630767308631955
655,-0.01734762658413999
656,0.03276433740587997
657,0.03656843851002549
658,-0.032525474511908875
659,0.02482704093574728
660,-0.02439066334532608
661,0.06786327760270032
662,0.009015748270145674
663,0.07153009568126643
664,0.1134764960957869
665,-0.06363849582947595
666,-0.1546093289231484
667,-0.009803974057049969
668,-0.0005454340362376214
669,0.10864687523412044
670,-0.025442331272287684
671,-0.0304887563370796
672,-0.0025047140161349735
673,0.0389703537467842
674,-0.07558875566414092
675,-0.003995086209914608
676,0.0488922180451825
677,-0.03040356170447361
678,-0.042198849762122896
679,0.025992377992167685
680,-0.020920578233902747
681,-0.02591685824104856
682,-0.009159162701568694
683,-0.06767526607208632
684,0.017128765522262387
685,-0.04219520665918687
686,-0.0849298650381293
687,-0.11495617622978263
688,0.025537235889900103
689,0.13037762900369548
690,-0.1754321534920461
691,0.16020243214812924
692,-0.10615892892044448
693,-0.03147942841907561
694,0.01335411443098461
695,0.13037244613154947
696,0.10808925106154835
697,-0.023904663396021382
698,0.08282529625112067
699,-0.013962910632233233
700,-0.012195169199554372
701,0.020563108155470758
702,0.06770015126768154
703,-0.07511382447199583
704,0.021191273860644684
705,-0.06737744351435887
706,0.006034600202038325
707,0.042010267793808447
708,0.10501152461372792
709,0.07524616425176257
710,-0.04556815942211863
711,0.1265935857347092
712,-0.05597008825370681
713,-0.04889562020500471
714,-0.07137442256142804
715,0.013380834861494781
716,0.11650734196215473
717,-0.0785505303840703
718,0.03147351494633621
719,-0.014343708498574713
720,-0.08950404260749018
721,0.027991333631314678
722,0.004973630650839639
723,-0.004918237857190599
724,-0.006385631026576985
725,-0.017658657617550855
726,0.03671832881277629
727,-0.004586412129483082
728,0.001676085006116268
729,-0.028542405282733635
730,-0.029947943280181587
731,-0.016771744430136522
732,0.12953451054214535
733,0.03530540290022052
734,0.04109400786393792
735,-0.017401055688915548
736,0.011557500429461104
737,-0.05893992605372998
738,0.02404469503568554
739,-0.04462146115800876
740,-0.09993882644599035
741,0.03930926313094432
742,-0.09584023202972132
743,-0.005567532646000059
744,-0.1806778897745285
745,-0.037749214152844913
746,-0.024343155583078917
747,-0.08295361804439613
748,-0.07247183104191512
749,-0.04241767956059987
750,0.02896327841818328
751,0.0018469085508781517
752,-0.0010711832417247555
753,0.030391810784768814
754,0.02932260788283976
755,0.02979354614211274
756,0.10433665879312609
757,-0.031437725096752536
758,0.018342942849585313
759,-0.0028094717807014644
760,0.008976587466849453
761,0.03244853147345405
762,0.006507742976102316
763,-0.006844222997609622
764,0.0028540267746362293
765,0.008420765065586004
766,0.01612255001646274
767,-0.006352223926358542
768,-0.030247195618508967
769,0.010209595829754642
770,0.014535343872310924
771,0.08558652488270203
772,0.0090887196540031
773,-0.0057586756045415275
774,0.002968079089858862
775,-0.002422726154468632
776,0.01923801559243245
777,0.0023032374139937634
778,0.053469715911686574
779,-0.00026526146589910503
780,-0.024451658980561182
781,0.022487310533187404
782,0.008519353181327004
783,-0.015285833375546183
784,0.03289390104831758
785,-0.0044441916705335125
786,0.01930753258656106
787,0.00887925498025175
788,-0.016978277551717384
789,0.01810284203558097
790,0.0024772398941196247
791,0.06545756830211605
792,0.012612182446602747
793,-0.00862975051550557
794,0.011534757395743295
795,-0.03514606425705309
796,0.012190835276219747
797,-0.024913814427095456
798,0.009614230485220598
799,-0.11382568702382291
800,0.02587456645101386
801,0.010001609059068835
802,-0.014821984461120728
803,0.03277743780077523
804,0.03547286671543222
805,0.029065546462501188
806,-0.006645627579774729
807,-0.03195498996137759
808,0.003567246672402727
809,0.06820775213983031
810,-0.012348706322813593
811,0.041667045242693095
812,0.005764318771280571
813,0.014930062058452924
814,-0.004389934720297264
815,-0.006713852548782824
816,-0.005751401262861037
817,0.020525335556146017
818,-0.02118909350350239
819,0.012816863676230868
820,0.015800787520927673
821,-0.009865671825553075
822,0.01469787110849248
823,0.0136147775111648
824,-0.010831881962702294
825,0.014502654601933826
826,0.004303516628376136
827,-0.040734423795127615
828,-0.009515891753526642
829,0.04055857247993073
830,-0.044997852602595374
831,-0.04771268281357527
832,0.023714797091707873
833,-0.02589549354316836
834,0.0063207105503422095
835,-0.01043805846180117
836,0.014071933522460089
837,-0.025647311120252772
838,0.0138651383921245
839,0.024028660687418955
840,-0.08158467610448564
841,0.025140590064072217
842,-0.017396475459290305
843,0.014601874541367937
844,0.021546700785176058
845,-0.026553602184678345
846,-0.023269643998796836
847,0.025371989529914513
848,-0.004867282287494036
849,-0.024815519806391732
850,0.02017577952844025
851,-0.009264214507904218
852,-0.03188820161405127
853,0.017590843067809985
854,0.00036249469886966146
855,-0.042353463607468014
856,0.004198137621355024
857,-0.010207351212656958
858,-0.02410933423694944
859,-0.010177322848904536
860,-0.000314819352964818
861,0.006861403493925253
862,0.009351428044349484
863,0.005463794881949813
864,-0.01977619223613403
865,0.0040993877122870205
866,-0.02157770677826057
867,0.01929750823608376
868,-0.0028231709270938148
869,0.01874392795598306
870,-0.006759517514372128
871,-0.026760675539072014
872,0.039465247304826756
873,-0.03392365226635549
874,-0.0444473355050129
875,0.03594754171381948
876,-0.051843515446908295
877,-0.057932338708198944
878,0.0401827000639825
879,-0.11707900063851363
880,0.07500768504461994
881,-0.0010901897634644896
882,0.03926324401990449
883,-0.018412493020131343
884,-0.047887299231762284
885,-0.0021237951983696024
886,-0.022800771752959588
887,0.02884589323217977
888,0.04666856087379714
889,0.013745568272454559
890,0.027384144255733232
891,0.03915698263925191
892,-0.032532686852593376
893,0.0037292826435290586
894,-0.017301469816980025
895,-0.021499143271193767
896,-0.022980785770756042
897,0.024398767606715485
898,0.020771210192132225
899,0.036271502069589165
900,-0.005481506015293911
901,0.016051477516393537
902,-0.05295030065985766
903,0.02481830973857955
904,-0.03736084750645785
905,-0.007859400317479684
906,-0.009249339769223486
907,0.009165521199534931
908,0.009406187415120755
909,-0.004990555849914204
910,0.026076424973473414
911,-0.0025342928413716014
912,-0.025431951006098456
913,0.021675660772757392
914,-0.010786262918979248
915,-0.020983462420691386
916,0.017504999619834462
917,0.04717684396143553
918,-0.006258288720161386
919,0.0025164140766160536
920,-0.002207517115433799
921,0.0013223240368011825
922,-0.003615773549070403
923,-0.010615936849604901
924,-0.06804777142224369
925,0.009957257406319106
926,-0.012020333468161962
927,0.07652105501654267
928,0.011145186493691884
929,-0.009146833670132148
930,0.00817596313177824
931,0.004056107386144203
932,0.01689927979152831
933,0.022865814729344933
934,-0.10010845646681421
935,-0.005376758807652128
936,-0.052035203194173596
937,0.0023544008230951628
938,-0.013229158433063366
939,0.013926899568909232
940,-0.015625708884733268
941,0.019084386420851217
942,-0.0008177278304500775
943,-0.018051431861566082
944,0.0041968206975294565
945,-0.0005552338743670387
946,0.00793952576106468
947,-0.005721930917883995
948,-0.03370725500560787
949,-0.017307789747744436
950,0.05037548827630706
951,-0.019160662347961717
952,0.05810261714631365
953,-0.013639046282157626
954,-0.01651040207379744
955,0.023537525515690206
956,0.014956250729909406
957,-0.006629924132508386
958,0.02931654038825969
959,0.07027713397809186
960,0.061317135811807075
961,0.0461594495089411
962,0.003346733511186086
963,0.019391757782885037
964,0.009332818694749636
965,0.004682418253753994
966,0.07296102454393445
967,-0.018603622652075453
968,-0.08881630445176525
969,0.029098227722562292
970,-0.06021488887115754
971,0.006745057408357574
972,-0.006934252081491377
973,-0.004772776770508319
974,0.0012111975473751936
975,-0.008512103725143163
976,-0.030492114834811873
977,-0.04094931874836762
978,-0.004761303098382859
979,-0.014902245158181705
980,0.028524078288673222
981,-0.0035475049488304343
982,-0.003925420044472558
983,-0.008819841968378669
984,0.01720573014662948
985,-0.008236447971863308
986,4.3302185068452154e-05
987,-0.03815752834616713
988,-0.012068102229302172
989,-0.0403775675718804
990,0.037560414962136704
991,-0.012904712507371331
992,-0.029164108454914017
993,-0.004974157577649975
994,-0.005247203473660174
995,-0.009784456218695232
996,0.0039014639616257517
997,0.018945637414884954
998,-0.012400311132381783
999,0.02366792351530827
1000,-0.010213483358998502
1001,-0.00657196531904531
1002,-0.00792111985939018
1003,0.0029177265382532036
1004,-0.01595034767966483
1005,0.01454181119983196
1006,0.03014954172566638
1007,-0.024388828242414607
1008,-0.011292683231481387
1009,-0.012101394152368168
1010,-0.019412718955545104
1011,0.0029027348185039666
1012,0.030833025854003496
1013,0.0068323476954624904
1014,0.01686652361791756
1015,-0.001890530170257039
1016,-0.00864031306845921
1017,0.010671449709037583
1018,-0.002018842159669477
1019,-0.003179984064262284
1020,-0.012311310005844935
1021,-0.0015088898592020405
1022,-0.004151115170775689
1023,-0.034430205242381884
1024,0.02420566784762482
1025,0.029698048457064738
1026,0.00651106957255747
1027,0.0058320789807971615
1028,-0.015619781207979952
1029,0.014209156472981009
1030,-0.009074000489733603
1031,-0.021947575968038383
1032,-0.0057883593512539425
1033,-0.000353387296931313
1034,0.0012114605659903632
1035,0.01121774738253817
1036,-0.005290243880071149
1037,0.01445494061751062
1038,0.0019292058992707896
1039,-0.02031349897033333
1040,0.014134771231816098
1041,0.012052526496547868
1042,-0.018807369042541815
1043,0.005471736081732168
1044,0.00916913114161819
1045,-0.0007039949732942145
1046,0.020311897924524654
1047,-0.03341192827358213
1048,0.011482237407384632
1049,-0.006008748457420814
1050,-0.025326928440633778
1051,0.01230839395142646
1052,-0.008777888941904495
1053,-0.012439562835378478
1054,-0.00457704009926737
1055,-0.008510001349949767
1056,0.004427986074316466
1057,-0.008817647285912037
1058,-0.005002299730072051
1059,0.01430199986642414
1060,-0.0058375363043680715
1061,0.018480966541770883
1062,-0.00044213818291388013
1063,0.005403486212569308
1064,-0.010839446037495582
1065,-0.003574111645017154
1066,0.00686321768850123
1067,-0.007659411578063951
1068,0.007298954996929275
1069,0.0257177758524806
1070,0.014462642138665122
1071,0.0007050998296353006
1072,0.0163158160779278
1073,0.005042789650802546
1074,0.011839916824620897
1075,0.011429603027508537
1076,0.02954965953528787
1077,0.016495437077129044
1078,-0.05073053422717029
1079,-0.04229824711057071
1080,0.02195592665592704
1081,0.01716516356253757
1082,-0.01095387556869764
1083,0.015157697299715524
1084,0.0350777589688481
1085,0.006820949672411605
1086,-0.04327633807218914
1087,0.05303697045191507
1088,0.06246703351954692
1089,-0.08195737390210342
1090,0.008613242209357119
1091,0.015985036383519762
1092,0.03110356585270605
1093,-0.02562982476623899
1094,0.009437795119711817
1095,-0.00033189554686635474
1096,0.008452359610904238
1097,0.0042308838029272156
1098,-0.024781162974748257
1099,-0.010047231011388161
1100,0.005950400689291275
1101,0.022183379034925305
1102,-0.00564576238005274
1103,-0.017704441579926566
1104,-0.005797347160515433
1105,-0.004864268721511758
1106,-0.0002328756563192147
1107,-0.025246900594748354
1108,-0.013525156129625675
1109,0.03677067739799674
1110,0.013376561995200417
1111,-0.029620554428699177
1112,-0.0038402709271955094
1113,-0.02209252558258925
1114,0.0353165621396405
1115,-0.011047217797596513
1116,-0.003695966296067811
1117,-0.04010136594315198
1118,0.04112533909137711
1119,0.024334883448719834
1120,0.06284410662963422
1121,-0.005154961124127437
1122,-0.0510906453695962
1123,0.1257415193881608
1124,-0.006149084189480156
1125,0.006335433654996302
1126,-0.002382723838094746
1127,0.10980325075065514
1128,0.02889115593310462
1129,-0.06610129773535102
1130,-0.03988685673832293
1131,0.010548177764189426
1132,-0.04251424684048144
1133,0.005198301581814954
1134,0.003509570659402295
1135,0.007811179853764847
1136,0.0004032250158795547
1137,0.021987322539188885
1138,0.0070866644869497725
1139,-0.005267928265133267
1140,-0.011608662118136036
1141,0.019416831173740174
1142,-0.027695480782072356
1143,-0.002186139718043405
1144,0.0060791400878432884
1145,0.0012989894085459319
1146,-0.0067177109642268
1147,0.005214179502233338
1148,0.008930762850395424
1149,-0.007773423948580792
1150,-0.004775525770471055
1151,-0.005889614306232377
1152,0.030623859533191522
1153,0.0012552932354503114
1154,-0.011476319812255959
1155,-0.013568281572063962
1156,-0.009178619665657906
1157,0.01631219711105646
1158,-0.02483972415501996
1159,-0.03367780656329105
1160,0.04151060479215769
1161,-0.03826858863414695
1162,-0.08661087010390023
1163,-0.006555576771722761
1164,-0.008406158371119268
1165,0.01073013952385474
1166,-0.015595757101900424
1167,0.013749557697262861
1168,0.009433232424310985
1169,-0.03798030022315136
1170,-0.013963489054230643
1171,-0.005991104404148472
1172,0.008117007712151271
1173,0.009729907058415697
1174,0.008988439104055258
1175,0.017776047867784056
1176,0.025111728658634397
1177,-0.04097873550772631
1178,0.023286949173126015
1179,0.03857158309791815
1180,-0.0020349661098127696
1181,0.023162194808818995
1182,0.007668275520869694
1183,0.020909159759890827
1184,0.013605569932456539
1185,-0.0035995295393962887
1186,-0.007143784988901774
1187,-0.0037407696521065403
1188,0.02130452586184308
